"전국","가구소득",500∼600만원 미만,100.0,15.3,80.1,19.0,45.4,7.2,72.6,9.7,43.9,7.1,27.6,5.0,17.8,23.6
"전국","가구소득",600만원 이상,100.0,19.7,83.8,23.5,48.8,8.8,77.3,11.4,44.6,9.0,28.3,5.2,19.5,25.0
"전국","연령*성별",15~19세*남자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13~19세*남자,100.0,22.3,77.5,28.8,25.1,7.9,69.5,14.6,15.4,9.2,16.1,9.0,56.5,24.6
"전국","연령*성별",13~19세*여자,100.0,17.5,84.7,20.7,40.0,6.0,80.9,13.2,19.6,6.0,17.5,4.9,34.9,15.9
"전국","연령*성별",20∼29세*남자,100.0,18.3,74.1,24.7,42.4,7.3,69.4,8.6,45.8,7.6,22.4,6.9,35.9,29.5
"전국","연령*성별",20∼29세*여자,100.0,16.2,85.4,18.9,51.9,6.7,75.2,8.7,44.3,7.0,33.4,4.6,19.6,21.8
"전국","연령*성별",30∼39세*남자,100.0,16.2,70.3,23.0,40.8,6.7,58.3,8.1,57.4,7.3,29.0,5.4,29.5,33.4
"전국","연령*성별",30∼39세*여자,100.0,12.8,81.5,15.7,48.3,5.7,68.0,8.6,30.9,7.0,45.5,5.8,13.8,16.9
"전국","연령*성별",40∼49세*남자,100.0,12.8,66.4,19.2,40.1,7.1,61.8,9.9,51.3,7.7,23.7,4.5,15.7,33.2
"전국","연령*성별",40∼49세*여자,100.0,10.5,72.7,14.5,48.5,6.4,75.0,9.7,25.3,7.4,24.6,5.1,6.5,14.8
"전국","연령*성별",50∼59세*남자,100.0,7.0,50.8,13.7,40.1,7.9,61.2,7.7,41.1,7.3,20.2,4.3,9.8,20.1
"전국","연령*성별",50∼59세*여자,100.0,5.3,54.1,9.9,50.5,5.7,70.0,7.2,15.7,6.5,19.4,4.2,3.1,3.9
"전국","연령*성별",60세 이상*남자,100.0,4.0,35.9,11.1,36.9,7.2,67.5,8.6,18.0,8.0,16.7,5.3,3.5,10.4
"전국","연령*성별",60세 이상*여자,100.0,1.8,23.4,7.5,35.2,4.7,74.7,6.0,5.3,5.7,14.0,5.0,1.7,21.3
"전국","연령*성별",65세 이상*남자,100.0,3.3,31.9,10.4,35.9,7.2,70.1,8.2,12.5,7.9,15.6,5.8,2.5,7.5
"전국","연령*성별",65세 이상*여자,100.0,1.4,18.4,7.5,30.1,5.0,78.8,5.7,4.2,6.0,11.5,5.3,2.4,25.5
