"전국","종사상지위",자영자,100.0,6.7,43.8,15.3,39.7,6.8,59.7,9.1,39.0,6.7,25.8,5.8,10.4,29.6
"전국","주관적 만족감",만족,100.0,12.5,69.4,18.0,37.7,7.1,69.7,9.2,39.9,7.0,31.0,5.5,20.5,21.2
"전국","주관적 만족감",보통,100.0,7.9,51.9,15.2,36.5,6.0,64.1,7.9,33.5,6.1,27.2,5.2,18.7,24.1
"전국","주관적 만족감",불만족,100.0,7.0,43.5,16.1,32.8,6.4,63.0,7.9,33.3,6.9,26.3,4.5,22.3,24.6
"전국","가구소득",50만원 미만,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","가구소득",50~100만원 미만,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","가구소득",100만원 미만,100.0,3.7,29.3,12.7,30.9,5.9,71.3,7.4,25.2,7.0,18.9,5.0,16.9,17.4
"전국","가구소득",100∼200만원 미만,100.0,6.6,44.9,14.6,33.3,6.7,64.2,7.6,26.6,6.9,24.1,6.1,18.7,22.6
"전국","가구소득",200∼300만원 미만,100.0,9.3,55.4,16.8,36.7,5.8,63.3,9.4,32.3,6.5,30.3,5.4,20.4,24.2
"전국","가구소득",300∼400만원 미만,100.0,10.1,62.3,16.2,35.2,6.0,63.0,8.4,35.9,5.7,29.9,5.5,20.6,24.5
"전국","가구소득",400~500만원 미만,100.0,12.1,67.4,18.0,36.9,6.3,67.2,9.0,40.2,6.3,30.0,4.9,22.1,25.2
"전국","가구소득",500∼600만원 미만,100.0,11.6,71.0,16.4,38.9,7.1,68.9,7.4,43.3,6.6,31.9,4.4,19.1,22.2
"전국","가구소득",600만원 이상,100.0,14.5,77.8,18.6,41.5,8.0,71.5,8.9,48.2,7.5,30.2,4.9,19.3,19.8
"전국","연령*성별",15~19세*남자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13~19세*남자,100.0,15.3,69.6,21.9,20.3,6.7,70.4,10.6,17.9,5.8,17.7,4.4,52.7,21.4
"전국","연령*성별",13~19세*여자,100.0,14.7,79.2,18.6,29.6,5.9,78.4,10.1,20.3,5.2,18.7,6.7,35.7,18.5
"전국","연령*성별",20∼29세*남자,100.0,15.7,70.0,22.5,35.1,7.1,63.5,7.8,52.4,7.3,24.7,4.2,36.1,28.1
"전국","연령*성별",20∼29세*여자,100.0,12.2,77.7,15.7,43.3,5.8,71.5,8.0,43.9,6.0,30.1,4.4,21.3,16.2
"전국","연령*성별",30∼39세*남자,100.0,13.6,62.8,21.6,32.2,6.3,55.0,8.4,55.5,7.3,30.7,6.2,29.9,30.4
"전국","연령*성별",30∼39세*여자,100.0,12.5,74.5,16.8,41.0,5.9,63.3,8.4,35.6,6.8,49.7,6.7,16.3,20.1
"전국","연령*성별",40∼49세*남자,100.0,10.1,58.5,17.3,33.1,6.8,56.3,9.2,56.4,6.7,29.0,4.3,18.0,26.9
"전국","연령*성별",40∼49세*여자,100.0,9.0,67.9,13.3,42.9,6.1,71.5,8.4,27.3,6.1,30.2,5.4,8.7,16.0
"전국","연령*성별",50∼59세*남자,100.0,7.0,46.5,15.1,39.4,8.6,60.6,7.8,45.4,7.1,27.3,4.6,8.6,29.3
"전국","연령*성별",50∼59세*여자,100.0,4.8,47.7,10.1,41.2,6.5,72.0,7.3,17.0,5.1,25.1,4.0,3.7,6.3
"전국","연령*성별",60세 이상*남자,100.0,4.1,32.8,12.4,36.1,8.1,66.7,9.7,20.9,6.2,21.5,4.6,4.2,16.7
"전국","연령*성별",60세 이상*여자,100.0,1.8,22.6,8.1,33.3,5.3,75.7,6.9,5.6,5.3,17.7,4.2,1.8,3.6
"전국","연령*성별",65세 이상*남자,100.0,3.5,30.5,11.4,36.4,8.2,67.3,9.0,14.2,5.9,19.4,4.2,3.2,21.8
"전국","연령*성별",65세 이상*여자,100.0,1.4,17.4,8.3,29.0,5.8,78.5,7.1,4.6,4.5,15.0,4.9,1.2,4.3
