"전국","혼인상태",이? 혼,100.0,6.0,49.0,12.3,49.8,5.9,62.1,7.7,31.1,7.5,21.8,4.4,10.1,12.7
"전국","경제활동상태",취? 업,100.0,11.2,64.5,17.4,52.1,6.6,64.1,8.3,50.8,7.5,27.5,4.5,17.4,21.0
"전국","경제활동상태",실업 및 비경제활동,100.0,10.3,59.0,17.5,49.8,6.1,71.6,8.6,22.8,8.0,27.8,5.2,24.6,20.5
"전국","산업",농림어업,100.0,2.0,23.9,8.2,47.7,5.5,45.1,5.3,29.0,6.0,14.2,3.5,6.2,14.5
"전국","산업",광업·제조업,100.0,9.8,63.8,15.4,49.0,5.6,58.7,7.8,46.6,5.7,26.4,3.6,21.3,20.7
"전국","산업",사회간접자본?기타서비스업,100.0,12.6,69.3,18.2,52.9,6.8,65.9,8.5,52.5,7.8,28.3,4.7,17.0,21.2
"전국","직업",전문관리,100.0,20.1,88.5,22.7,50.4,7.9,72.7,10.0,67.6,9.9,31.0,5.0,16.1,19.7
"전국","직업",사? 무,100.0,15.3,85.0,18.0,54.1,6.9,68.4,8.1,60.8,6.2,29.5,4.5,18.7,19.7
"전국","직업",서비스판매,100.0,9.4,62.1,15.1,56.6,6.3,59.5,7.4,38.8,5.7,26.3,4.3,16.7,22.9
"전국","직업",농어업,100.0,2.1,23.8,8.7,48.3,6.0,44.6,5.4,27.3,7.2,14.0,3.5,6.2,15.4
"전국","직업",기능노무,100.0,6.2,47.5,13.0,48.3,4.8,54.9,6.8,32.1,4.7,23.8,4.0,19.9,22.5
"전국","종사상지위",임금근로자,100.0,13.2,70.9,18.7,52.3,6.7,65.8,8.6,53.6,7.7,28.7,4.7,19.0,21.5
"전국","종사상지위",고용주,100.0,11.5,70.5,16.3,51.1,7.5,63.9,7.3,57.0,6.7,27.6,4.9,13.4,20.0
"전국","종사상지위",자영자,100.0,6.2,47.7,12.9,50.5,5.9,56.3,8.0,39.6,6.6,23.4,3.7,12.1,16.6
"전국","주관적 만족감",만족,100.0,15.8,77.6,20.4,51.5,7.4,72.0,9.3,48.3,8.9,30.7,5.1,20.2,19.7
"전국","주관적 만족감",보통,100.0,10.2,62.9,16.2,51.7,6.1,65.7,8.1,36.8,7.1,25.9,4.5,19.6,20.3
"전국","주관적 만족감",불만족,100.0,8.6,51.4,16.7,49.8,5.9,65.2,8.0,34.1,6.7,27.5,4.9,22.1,22.3
"전국","가구소득",50만원 미만,100.0,3.6,23.6,15.2,36.3,6.3,71.2,8.3,20.7,9.1,18.2,6.6,17.7,22.4
"전국","가구소득",50~100만원 미만,100.0,5.5,36.2,15.2,45.6,5.7,65.7,8.2,25.0,8.1,23.3,4.8,20.1,20.4
"전국","가구소득",100∼200만원 미만,100.0,8.4,54.1,15.4,47.5,5.4,63.2,8.1,30.8,7.3,23.4,5.1,21.3,20.1
"전국","가구소득",200∼300만원 미만,100.0,10.6,66.9,15.9,50.3,5.8,63.8,7.8,36.9,6.5,27.1,4.4,20.9,21.3
"전국","가구소득",300∼400만원 미만,100.0,12.8,72.5,17.6,52.8,6.3,68.4,8.2,42.4,7.2,30.5,4.5,20.2,21.2
"전국","가구소득",400~500만원 미만,100.0,15.2,77.5,19.6,52.6,7.0,69.1,9.2,46.7,8.3,28.3,5.1,20.1,21.1
"전국","가구소득",500∼600만원 미만,100.0,17.1,82.4,20.7,54.8,7.6,73.6,9.3,48.6,8.3,31.6,4.3,18.6,22.8
"전국","가구소득",600만원 이상,100.0,19.4,85.5,22.7,60.5,8.2,75.9,9.6,53.3,9.2,33.5,5.7,20.7,17.8
"전국","연령*성별",15~19세*남자,100.0,19.0,75.6,25.2,29.9,6.2,70.2,9.0,20.1,8.2,16.8,5.3,57.7,25.1
"전국","연령*성별",15~19세*여자,100.0,16.4,81.2,20.2,46.3,5.8,80.2,10.0,19.6,7.8,17.2,5.1,40.2,17.8
"전국","연령*성별",20∼29세*남자,100.0,17.9,76.4,23.5,49.7,6.5,66.6,8.5,50.5,7.9,27.1,5.4,38.0,24.0
"전국","연령*성별",20∼29세*여자,100.0,17.9,86.3,20.7,58.9,6.4,72.3,9.8,45.0,8.0,31.6,4.7,22.9,20.7
"전국","연령*성별",30∼39세*남자,100.0,14.6,74.8,19.5,44.6,6.3,58.8,7.5,62.7,7.9,28.6,4.4,25.2,23.9
"전국","연령*성별",30∼39세*여자,100.0,14.4,83.2,17.3,59.1,6.4,68.0,9.2,31.0,7.1,40.5,5.9,14.5,19.1
"전국","연령*성별",40∼49세*남자,100.0,11.8,65.9,17.9,49.2,7.5,60.6,9.2,57.5,7.5,27.9,4.6,16.8,18.5
"전국","연령*성별",40∼49세*여자,100.0,9.0,69.4,13.0,59.6,5.9,69.8,7.8,25.9,7.4,26.1,4.5,8.1,11.6
"전국","연령*성별",50∼59세*남자,100.0,7.1,50.4,14.0,51.3,7.5,62.4,7.3,49.3,7.2,27.8,3.9,7.8,12.0
"전국","연령*성별",50∼59세*여자,100.0,4.5,47.0,9.6,56.3,5.5,66.0,6.6,15.8,6.9,20.9,3.5,5.3,6.9
"전국","연령*성별",60세 이상*남자,100.0,3.3,32.0,10.4,42.5,6.0,69.5,7.4,25.3,6.6,22.3,3.8,5.2,4.7
"전국","연령*성별",60세 이상*여자,100.0,1.3,17.8,7.1,37.2,4.4,78.9,5.9,6.7,4.0,13.7,3.4,1.8,5.3
"전국","연령*성별",65세 이상*남자,100.0,2.6,28.0,9.1,40.7,6.0,68.7,6.9,19.1,5.5,20.3,3.6,3.6,5.3
"전국","연령*성별",65세 이상*여자,100.0,0.9,14.4,6.2,31.0,4.8,80.6,5.1,3.5,3.7,12.5,3.6,1.3,4.9
