날짜,현재일기,현재기온,이슬점온도,체감온도,강수량,습도,풍향,풍속,해면기압
2016-09-24,-,26.7,17.7,75.0,0.0,58,남동,13.7,1015.5
2016-09-23,-,24.3,16.7,72.0,0.0,63,남동,6.8,1016.4
2016-09-22,-,21.9,17.2,70.0,0.4,75,북북서,5.0,1017.7
2016-09-21,-,23.6,12.8,70.0,0.0,51,남서,5.4,1020.1
2016-09-20,-,25.0,10.8,71.0,0.0,41,서남서,7.6,1014.7
2016-09-19,-,22.5,14.8,69.0,0.0,62,서남서,7.6,1010.5
2016-09-18,-,22.2,18.1,70.0,6.0,78,서,4.7,1010.5
2016-09-17,-,20.2,19.8,68.0,78.0,98,남남동,2.9,1009.1
2016-09-16,-,24.6,21.9,75.0,0.5,85,서북서,5.8,1015.3
2016-09-15,-,27.9,21.4,78.0,0.0,68,남남동,10.1,1015.8
2016-09-14,-,28.7,19.0,77.0,0.0,56,남서,2.2,1017.1
2016-09-13,-,28.3,18.3,77.0,0.0,55,동남동,7.6,1017.7
2016-09-12,-,20.3,19.6,68.0,10.0,96,북북서,4.3,1016.2
2016-09-11,-,27.2,20.0,77.0,0.0,65,동남동,5.4,1014.5
2016-09-10,-,25.6,20.3,75.0,0.1,73,동남동,4.0,1012.7
2016-09-09,-,27.8,20.8,78.0,0.0,66,남동,9.4,1009.2
2016-09-08,-,28.4,15.9,76.0,15.0,47,서북서,6.5,1006.3
2016-09-07,-,27.4,21.6,78.0,0.0,71,남,8.3,1005.3
2016-09-06,-,27.9,23.2,79.0,0.0,76,남,4.0,1008.8
2016-09-05,-,27.6,22.5,78.0,0.0,74,남,4.0,1009.9
2016-09-04,-,26.7,22.7,78.0,0.0,79,북서,4.7,1010.5
2016-09-03,-,26.5,22.1,77.0,57.0,77,남남동,8.6,1009.7
2016-09-02,-,19.7,19.0,67.0,17.5,96,동남동,6.1,1008.6
2016-09-01,-,28.4,21.4,78.0,0.0,66,남,15.5,1004.6
2016-08-31,-,29.1,9.7,74.0,0.0,30,서북서,28.1,993.2
2016-08-30,-,23.5,14.2,70.0,0.0,56,북서,22.7,992.3
2016-08-29,-,23.9,14.5,71.0,0.5,56,북북서,8.3,1000.1
2016-08-28,-,19.2,18.2,66.0,37.5,94,북서,11.2,1001.4
2016-08-27,-,29.3,15.0,76.0,0.3,42,남남동,7.6,1008.0
2016-08-26,-,21.6,17.7,69.0,0.0,79,북북서,7.9,1009.3
2016-08-25,-,33.2,23.2,84.0,0.0,56,남남동,14.4,1004.7
2016-08-24,-,33.1,16.4,80.0,0.0,37,남동,15.8,1006.7
2016-08-23,-,31.4,21.2,81.0,0.2,55,동북동,4.3,1007.1
2016-08-22,-,32.6,21.7,82.0,0.0,53,서북서,4.0,1005.7
2016-08-21,-,32.0,22.9,82.0,0.0,59,서,4.3,1006.1
2016-08-20,-,32.6,20.1,81.0,0.0,48,남동,12.6,1006.2
2016-08-19,-,33.4,22.1,83.0,0.0,52,남동,9.4,1006.9
2016-08-18,-,33.4,22.1,83.0,0.0,52,남동,10.4,1005.8
2016-08-17,-,32.3,23.5,83.0,0.0,60,남,16.9,1003.4
2016-08-16,-,31.4,22.9,82.0,0.0,61,동,5.4,1001.4
2016-08-15,-,35.8,23.7,86.0,0.0,50,서,4.7,1000.6
2016-08-14,-,35.5,20.6,84.0,0.0,42,서,13.7,1003.2
2016-08-13,-,35.2,25.9,87.0,0.0,59,남남동,14.8,1005.0
2016-08-12,-,34.3,26.5,87.0,0.0,64,남,15.8,1006.6
2016-08-11,-,35.7,22.6,85.0,0.0,47,서북서,11.9,1008.9
2016-08-10,-,32.8,25.6,85.0,0.0,66,남남동,12.6,1009.9
2016-08-09,-,31.4,23.7,82.0,0.0,64,남동,5.8,1008.7
2016-08-08,-,32.9,24.6,84.0,0.0,62,남남동,12.2,1006.2
2016-08-07,-,34.3,24.2,85.0,0.0,56,남남동,14.4,1007.0
2016-08-06,-,33.6,24.4,85.0,0.0,59,남,13.3,1008.6
2016-08-05,-,34.0,24.2,85.0,0.0,57,남서,8.6,1009.9
2016-08-04,-,30.9,23.2,82.0,0.0,64,남동,16.2,1009.8
2016-08-03,-,27.3,23.7,79.0,0.1,81,남남동,6.8,1009.8
2016-08-02,-,30.7,25.7,83.0,0.0,75,남남동,11.5,1008.8
2016-08-01,-,32.1,25.6,84.0,0.0,69,남남동,14.4,1009.5
2016-07-31,-,33.2,25.7,85.0,0.0,65,남,14.8,1010.7
2016-07-30,-,32.7,26.2,85.0,0.0,69,남남동,18.0,1011.4
2016-07-29,-,32.4,26.6,85.0,0.0,72,남남동,18.0,1010.4
2016-07-28,-,32.1,24.9,84.0,0.0,66,서남서,15.1,1007.5
2016-07-27,-,32.5,25.0,84.0,0.0,65,서남서,16.6,1006.2
2016-07-26,-,32.2,25.2,84.0,0.0,67,서남서,14.4,1007.9
2016-07-25,-,31.3,26.7,85.0,1.0,77,동남동,5.0,1010.4
2016-07-24,-,35.0,26.8,87.0,0.0,63,남남서,9.0,1011.2
2016-07-23,-,33.1,23.1,83.0,0.0,56,남,11.2,1010.6
2016-07-22,-,31.7,21.2,81.0,0.0,54,남동,16.6,1011.6
2016-07-21,-,30.7,22.3,81.0,0.0,61,남동,9.4,1012.8
2016-07-20,-,31.7,20.3,81.0,0.0,51,남동,13.7,1013.2
2016-07-19,-,30.4,23.3,81.0,0.0,66,남동,16.2,1011.9
2016-07-18,-,32.3,24.3,84.0,0.0,63,남남동,8.3,1009.7
2016-07-17,-,29.2,22.6,80.0,0.0,68,남남서,10.4,1007.2
2016-07-16,-,23.5,22.1,74.0,0.0,92,남동,9.7,1001.9
2016-07-15,-,32.2,20.4,81.0,0.0,50,남동,5.8,1004.5
2016-07-14,-,33.8,22.2,83.0,0.0,51,북서,6.5,1000.3
2016-07-13,-,30.6,24.0,82.0,0.2,68,서남서,7.2,999.8
2016-07-12,-,26.0,24.9,78.0,0.1,94,남남동,8.6,1003.6
2016-07-11,-,27.1,24.5,79.0,0.0,86,남동,14.8,1005.2
2016-07-10,-,31.9,26.4,85.0,0.0,73,남동,7.9,1003.7
2016-07-09,-,31.2,24.3,83.0,0.0,67,남,14.0,1006.1
2016-07-08,-,28.7,24.6,81.0,2.0,79,서북서,6.8,1010.4
2016-07-07,-,31.5,26.0,84.0,0.0,73,남남동,13.7,1014.8
2016-07-06,-,29.7,25.8,82.0,0.5,80,남남동,11.2,1015.4
2016-07-05,-,29.7,26.4,83.0,0.3,83,남남동,12.6,1014.0
2016-07-04,-,24.9,24.9,77.0,29.5,100,남동,11.5,1012.0
2016-07-03,-,22.5,22.4,73.0,5.0,100,북북서,5.4,1011.0
2016-07-02,-,24.1,24.0,75.0,1.0,100,남,8.3,1007.7
2016-07-01,-,23.5,23.4,74.0,13.5,100,남남동,15.1,1009.3
2016-06-30,-,26.2,24.6,78.0,0.0,91,남남동,19.8,1012.2
2016-06-29,-,25.9,19.5,75.0,1.0,68,남,2.5,1012.1
2016-06-28,-,26.0,15.0,73.0,0.0,51,남동,10.4,1012.0
2016-06-27,-,22.5,22.4,73.0,0.0,100,남동,8.6,1010.5
2016-06-26,-,29.0,14.0,76.0,0.0,40,북서,9.0,1008.6
2016-06-25,-,26.4,16.6,74.0,0.0,55,서남서,17.6,1003.9
2016-06-24,-,24.0,23.9,75.0,37.5,100,남남서,7.9,996.1
2016-06-23,-,28.2,18.8,77.0,0.0,57,남남동,15.1,1007.5
2016-06-22,-,24.3,22.7,75.0,1.0,91,남남동,7.2,1006.1
2016-06-21,-,24.1,22.8,75.0,6.5,93,서,2.2,1009.6
2016-06-20,-,27.8,24.8,80.0,0.0,84,남남서,5.0,1007.2
2016-06-19,-,30.6,18.3,79.0,20.0,48,서북서,13.3,1007.5
2016-06-18,-,28.4,19.0,77.0,0.0,57,남남동,15.1,1012.8
2016-06-17,-,30.6,13.3,77.0,0.0,35,북서,11.2,1008.7
2016-06-16,-,28.5,16.7,76.0,12.0,49,북서,9.0,998.1
2016-06-15,-,24.7,20.1,74.0,0.0,76,남,6.1,1003.6
2016-06-14,-,27.0,19.6,76.0,0.0,64,남,11.9,1004.9
2016-06-13,-,28.4,19.0,77.0,0.0,57,남동,14.0,1001.9
2016-06-12,-,24.5,24.4,76.0,0.3,100,남남서,4.7,1006.4
2016-06-11,-,28.9,19.2,78.0,0.0,56,남남동,16.9,1011.0
2016-06-10,-,29.0,18.1,77.0,0.0,52,남,11.9,1012.9
2016-06-09,-,27.1,18.6,76.0,0.0,60,남,7.6,1011.0
2016-06-08,-,23.4,20.5,73.0,0.0,84,남동,12.6,1010.1
2016-06-07,-,26.3,18.1,75.0,0.0,61,남,11.5,1010.8
2016-06-06,-,20.2,19.5,68.0,2.0,96,남,3.2,1013.5
2016-06-05,-,26.9,13.9,74.0,0.0,45,남동,13.3,1010.8
2016-06-04,-,19.8,18.8,67.0,3.5,94,남남동,7.6,1009.7
2016-06-03,-,28.4,13.4,75.0,0.0,40,남남동,18.0,1010.9
2016-06-02,-,27.4,10.9,73.0,0.0,36,남,14.8,1011.0
2016-06-01,-,25.7,8.6,71.0,0.0,34,남동,18.0,1007.8
2016-05-31,-,30.8,12.6,77.0,0.0,33,서북서,11.5,1006.6
2016-05-30,-,28.3,13.7,75.0,0.0,41,남남동,18.0,1006.6
2016-05-29,-,27.3,15.3,75.0,2.0,48,남남서,5.8,1003.4
2016-05-28,-,25.8,16.9,74.0,0.0,58,남동,8.3,1007.4
2016-05-27,-,28.7,11.7,74.0,0.1,35,남동,15.5,1011.3
2016-05-26,-,28.0,15.2,75.0,0.0,46,남남동,14.8,1008.7
2016-05-25,-,25.2,11.0,71.0,0.0,41,서,8.6,1009.4
2016-05-24,-,19.6,19.5,67.0,11.5,100,남동,7.9,1006.9
2016-05-23,-,27.8,15.7,75.0,0.0,48,남남동,13.0,1013.7
2016-05-22,-,29.0,8.6,74.0,0.0,28,남동,12.6,1016.5
2016-05-21,-,28.2,7.4,73.0,0.0,27,남동,16.6,1017.5
2016-05-20,-,28.1,10.7,74.0,0.0,34,남남서,10.1,1017.7
2016-05-19,-,30.4,10.3,76.0,0.0,29,남,9.0,1017.5
2016-05-18,-,28.9,11.4,75.0,0.0,34,남남동,9.0,1017.9
2016-05-17,-,26.8,5.6,71.0,0.0,26,서북서,7.9,1015.0
2016-05-16,-,21.2,5.9,66.0,7.5,37,서북서,11.9,1010.7
2016-05-15,-,23.8,17.9,72.0,0.0,70,남,11.9,1012.9
2016-05-14,-,24.8,12.0,71.0,0.0,45,남남동,11.5,1022.6
2016-05-13,-,22.9,12.5,69.0,0.0,52,남남서,3.2,1019.6
2016-05-12,-,24.6,7.2,70.0,0.0,33,남서,15.8,1014.6
2016-05-11,-,20.3,13.0,66.0,0.1,63,남남동,15.1,1010.2
2016-05-10,-,15.9,15.8,61.0,18.5,100,북북서,2.5,1004.2
2016-05-09,-,24.0,10.6,70.0,0.0,43,남,6.8,1009.9
2016-05-08,-,23.5,3.9,68.0,0.0,28,남동,17.3,1017.5
2016-05-07,-,24.8,5.0,69.0,0.0,28,북서,16.6,1012.3
2016-05-06,-,18.6,18.5,65.0,4.0,100,동남동,5.4,1007.7
2016-05-05,-,24.7,6.8,70.0,0.0,32,남,15.1,1015.9
2016-05-04,-,25.7,-0.4,69.0,0.0,18,서북서,38.2,1003.7
2016-05-03,-,18.5,18.1,65.0,67.0,98,서남서,14.8,995.7
2016-05-02,-,24.0,17.9,72.0,0.0,69,남,11.5,1015.8
2016-05-01,-,25.1,8.1,70.0,0.0,34,남서,11.2,1015.8
2016-04-30,-,23.2,6.4,68.0,0.0,34,남,17.3,1013.3
2016-04-29,-,20.7,3.8,65.0,0.0,33,남남동,16.9,1013.8
2016-04-28,-,17.0,10.5,62.0,4.0,66,정온,1.4,1007.5
2016-04-27,-,14.3,10.6,58.0,14.0,79,서,5.8,1007.5
2016-04-26,-,24.2,9.3,70.0,0.0,39,남동,22.0,1015.0
2016-04-25,-,25.0,2.4,69.0,0.0,23,남남동,12.2,1017.3
2016-04-24,-,22.7,2.7,67.0,0.0,27,남동,22.0,1013.8
2016-04-23,-,19.5,8.4,65.0,0.0,49,남,8.6,1013.4
2016-04-22,-,25.3,13.4,72.0,0.0,48,남남동,11.9,1009.4
2016-04-21,-,17.0,16.9,63.0,30.0,100,북서,4.0,1001.3
2016-04-20,-,21.7,-0.3,66.0,0.0,23,남남동,15.5,1021.0
2016-04-19,-,21.4,-0.6,65.0,0.0,23,북서,13.3,1022.9
2016-04-18,-,19.6,-0.9,63.0,0.0,25,서,11.9,1014.8
2016-04-17,-,19.7,3.3,64.0,9.0,34,서북서,24.5,1007.3
2016-04-16,-,17.9,12.1,63.0,0.0,69,남남동,12.6,1013.5
2016-04-15,-,19.8,3.0,64.0,0.0,33,남동,17.3,1021.2
2016-04-14,-,25.5,8.4,71.0,0.0,34,서북서,12.6,1009.9
2016-04-13,-,15.1,15.0,59.0,13.5,100,남동,7.2,1007.1
2016-04-12,-,18.0,3.4,62.0,0.0,38,남,12.6,1016.8
2016-04-11,-,11.6,2.8,54.0,0.0,55,동남동,8.6,1021.9
2016-04-10,-,20.9,9.7,66.0,0.0,49,남동,21.2,1012.2
2016-04-09,-,21.4,7.5,66.0,0.0,41,남남동,18.4,1013.6
2016-04-08,-,23.5,6.7,68.0,0.0,34,남,14.4,1014.6
2016-04-07,-,15.6,11.5,60.0,39.5,77,서북서,7.2,1008.7
2016-04-06,-,19.6,-0.4,64.0,0.0,26,남동,21.2,1017.6
2016-04-05,-,20.7,1.0,65.0,0.0,27,북서,10.4,1014.8
2016-04-04,-,13.0,8.2,56.0,3.5,73,동남동,3.2,1014.3
2016-04-03,-,17.2,14.8,63.0,0.5,86,남동,5.4,1016.2
2016-04-02,-,17.9,11.6,63.0,0.0,67,남남동,15.5,1019.2
2016-04-01,-,23.5,4.9,68.0,0.0,30,남,14.8,1014.2
2016-03-31,-,18.4,6.2,18.4,0.0,45,남,9.7,1016.1
2016-03-30,-,22.3,-3.9,22.3,0.0,17,서북서,13.3,1018.7
2016-03-29,-,15.5,1.5,14.3,0.0,39,서남서,20.9,1021.6
2016-03-28,-,18.0,-6.0,17.8,0.0,19,서북서,14.0,1020.9
2016-03-27,-,15.1,-3.3,14.5,0.0,28,북서,12.2,1018.4
2016-03-26,-,8.6,4.2,7.0,0.5,74,남동,9.7,1021.3
2016-03-25,-,10.8,0.2,10.8,0.0,48,동남동,4.0,1024.2
2016-03-24,-,12.8,-3.1,12.8,0.3,33,남남서,4.7,1023.3
2016-03-23,-,16.4,4.0,15.6,0.0,44,남,18.0,1016.3
2016-03-22,-,17.8,4.0,17.7,0.0,40,남남동,12.6,1016.3
2016-03-21,-,14.7,4.0,13.4,0.0,49,남,18.7,1023.6
2016-03-20,-,11.8,2.2,9.6,0.0,52,남동,20.2,1021.8
2016-03-19,-,17.9,4.7,17.9,0.0,42,서남서,4.3,1013.6
2016-03-18,-,13.5,13.4,13.1,23.5,100,동남동,8.3,1011.2
2016-03-17,-,17.7,4.6,17.3,0.0,42,남남동,16.9,1020.1
2016-03-16,-,17.9,-3.5,17.9,0.0,23,남서,8.6,1020.3
2016-03-15,-,12.2,-3.6,9.9,0.0,33,남남동,22.7,1022.4
2016-03-14,-,12.6,-2.1,11.3,0.0,36,북서,13.7,1018.8
2016-03-13,-,9.9,-5.6,9.9,0.0,33,서,4.0,1022.4
2016-03-12,-,9.8,-11.5,7.7,0.0,21,서북서,15.1,1024.2
2016-03-11,-,7.5,-10.8,5.2,0.0,26,서북서,12.2,1022.9
2016-03-10,-,9.3,-12.5,7.3,0.0,20,북서,13.0,1021.5
2016-03-09,-,11.6,0.3,11.3,8.0,46,동남동,6.1,1018.2
2016-03-08,-,9.6,-0.6,8.9,0.0,49,북북서,6.5,1020.5
2016-03-07,-,17.1,3.7,17.1,0.0,41,서남서,8.3,1015.4
2016-03-06,-,16.3,16.2,16.3,9.0,100,서남서,2.5,1017.3
2016-03-05,-,15.6,11.3,15.0,0.0,76,남동,12.6,1021.9
2016-03-04,-,11.7,11.6,11.7,23.0,100,서북서,3.6,1026.0
2016-03-03,-,17.6,-2.1,17.4,0.0,26,남남서,14.0,1023.9
2016-03-02,-,13.2,-6.9,12.4,0.0,24,남,10.4,1024.8
2016-03-01,-,5.3,-13.6,2.5,0.0,24,북서,12.6,1026.4
2016-02-29,-,3.4,-10.6,-0.4,0.0,35,북서,15.8,1021.9
2016-02-28,-,14.4,6.2,13.3,0.2,58,남남동,15.8,1019.4
2016-02-27,-,14.7,-3.1,14.1,0.0,29,북서,11.2,1022.8
2016-02-26,-,8.5,-3.3,7.3,0.0,43,북서,7.9,1029.0
2016-02-25,-,7.3,-15.5,5.0,0.0,18,북서,12.2,1033.1
2016-02-24,-,6.3,-7.0,3.3,0.0,38,북서,15.5,1029.9
2016-02-23,-,12.3,-8.8,10.9,0.0,22,서북서,13.3,1025.7
2016-02-22,-,10.7,-6.2,9.8,0.0,30,남동,7.9,1028.7
2016-02-21,-,7.0,-15.7,3.8,0.0,18,북서,18.4,1029.4
2016-02-20,-,11.2,-3.7,9.9,0.0,35,북서,10.8,1017.1
2016-02-19,-,14.2,-11.3,13.9,0.0,16,북서,8.3,1026.2
2016-02-18,-,10.4,-7.8,8.9,0.0,27,남서,11.5,1022.7
2016-02-17,-,7.6,-15.2,5.4,0.0,18,북서,11.9,1024.0
2016-02-16,-,5.3,-11.7,2.0,0.0,28,서북서,15.8,1017.3
2016-02-15,-,2.5,-19.4,-1.8,0.0,18,북서,17.6,1018.0
2016-02-14,-,7.4,-6.0,4.3,0.0,38,북서,18.0,1009.8
2016-02-13,-,15.4,15.0,15.3,7.5,98,동남동,8.3,1009.1
2016-02-12,-,12.3,11.6,11.4,8.5,96,동남동,10.1,1020.3
2016-02-11,-,14.3,-1.7,13.6,0.0,33,북동,11.5,1023.1
2016-02-10,-,12.3,-15.4,11.3,0.0,13,남남동,10.8,1026.3
2016-02-09,-,9.8,-18.3,7.5,0.0,12,북서,16.2,1020.9
2016-02-08,-,8.0,-14.2,5.7,0.0,19,서,13.0,1017.9
2016-02-07,-,6.8,-10.0,4.9,0.0,29,서북서,9.4,1020.8
2016-02-06,-,5.2,-14.8,1.8,0.0,22,북서,16.2,1020.5
2016-02-05,-,8.5,-20.3,6.0,0.0,11,북서,15.8,1020.7
2016-02-04,-,6.7,-12.4,4.5,0.0,24,북서,10.8,1023.8
2016-02-03,-,6.3,-15.0,3.5,0.0,20,북서,14.0,1025.4
2016-02-02,-,4.9,-19.6,1.4,0.0,15,북서,16.6,1024.9
2016-02-01,-,5.2,-14.2,1.5,0.0,23,서북서,18.4,1025.0
2016-01-31,-,5.4,-3.9,2.4,0.0,51,북서,14.0,1026.7
2016-01-30,-,8.7,0.3,8.3,0.0,56,북,5.0,1024.1
2016-01-29,-,5.2,3.3,2.9,15.0,88,북서,10.1,1021.7
2016-01-28,-,3.4,-5.0,1.6,0.2,54,서북서,6.8,1027.5
2016-01-27,-,9.3,-8.3,7.9,0.0,28,남,9.4,1029.3
2016-01-26,-,6.9,-9.9,4.3,0.0,29,북서,13.3,1024.9
2016-01-25,-,1.0,-16.8,-3.2,0.0,25,북서,15.1,1026.4
2016-01-24,-,-4.6,-24.7,-11.0,0.0,19,서북서,19.8,1020.6
2016-01-23,-,-0.1,-19.3,-5.4,0.0,22,북서,20.2,1025.1
2016-01-22,-,5.2,-24.0,1.6,0.0,10,북서,18.0,1027.2
2016-01-21,-,1.2,-19.9,-2.5,0.0,19,북서,12.6,1024.5
2016-01-20,-,0.3,-18.9,-4.9,0.0,22,북서,20.2,1027.3
2016-01-19,-,-0.1,-21.0,-5.6,0.0,19,북서,21.6,1015.9
2016-01-18,-,5.3,-12.2,0.9,0.5,27,서북서,24.8,1008.5
2016-01-17,-,10.9,0.8,10.9,0.0,50,남남동,3.6,1014.5
2016-01-16,-,8.5,-5.7,8.5,0.0,36,남,3.2,1021.9
2016-01-15,-,8.0,-8.9,5.9,0.0,29,서북서,11.9,1020.5
2016-01-14,-,6.3,-9.6,4.3,0.0,31,북서,9.7,1021.0
2016-01-13,소낙눈 끝,2.0,-2.3,-4.0,0.5,73,북서,31.3,1020.8
2016-01-12,-,6.6,-24.1,3.1,0.0,9,서북서,19.8,1019.8
2016-01-11,-,7.4,-20.2,4.8,0.0,12,서북서,14.0,1022.5
2016-01-10,-,8.6,-9.8,6.9,0.0,26,북서,10.1,1024.7
2016-01-09,-,7.7,-9.7,5.0,0.0,28,북서,15.5,1023.7
2016-01-08,-,5.9,-12.1,2.5,0.0,26,북서,17.6,1020.8
2016-01-07,-,7.1,-11.6,4.2,0.0,25,북서,15.8,1021.7
2016-01-06,-,8.0,-9.9,6.0,0.0,27,북북서,11.5,1021.5
2016-01-05,-,5.1,-9.8,2.9,0.0,33,서북서,9.4,1024.8
2016-01-04,-,13.7,-4.5,12.8,0.0,28,북서,12.2,1020.6
2016-01-03,-,15.7,1.7,15.7,0.0,39,서북서,4.7,1018.4
2016-01-02,-,10.3,-2.4,10.3,0.0,41,서남서,2.9,1023.5
2016-01-01,-,9.0,-9.0,7.2,0.0,27,북서,11.5,1030.0
2015-12-31,-,9.3,-6.9,6.9,0.0,31,북서,16.2,1028.3
2015-12-30,-,8.9,-12.9,8.2,0.0,20,서,6.1,1028.2
2015-12-29,-,6.8,-18.9,4.1,0.0,14,서북서,14.4,1031.0
2015-12-28,-,4.5,-15.4,0.8,0.0,22,북서,17.3,1029.6
2015-12-27,-,8.6,-9.8,6.4,0.0,26,북서,13.7,1025.9
2015-12-26,-,11.6,-5.8,9.2,0.0,29,서북서,22.7,1018.3
2015-12-25,-,8.8,-15.7,6.7,0.0,16,북서,13.0,1019.0
2015-12-24,-,12.8,-1.1,11.7,0.0,38,북서,12.2,1016.7
2015-12-23,-,11.9,6.7,11.0,2.0,71,북서,9.4,1019.6
2015-12-22,-,13.8,0.0,13.8,0.0,39,서,5.8,1027.1
2015-12-21,-,13.0,3.8,12.0,3.0,54,북서,11.9,1024.6
2015-12-20,-,6.6,-2.5,6.6,0.0,52,서북서,3.2,1027.7
2015-12-19,-,10.6,-7.1,8.9,0.0,28,북서,13.0,1033.7
2015-12-18,-,7.2,-9.6,4.3,0.0,29,북서,16.6,1030.5
2015-12-17,-,3.8,-17.7,-0.1,0.0,19,북서,17.6,1025.3
2015-12-16,-,7.6,-6.9,4.6,0.0,35,북서,18.0,1016.1
2015-12-15,-,13.8,1.0,13.2,0.5,42,북북서,10.1,1016.4
2015-12-14,-,11.9,5.7,11.1,0.5,66,남동,8.6,1020.2
2015-12-13,-,14.3,-1.3,13.8,0.0,34,북서,9.7,1022.7
2015-12-12,-,14.3,-2.2,14.3,0.0,32,동남동,6.8,1023.0
2015-12-11,-,10.5,2.5,9.2,7.5,58,북서,10.1,1017.0
2015-12-10,-,11.1,10.6,10.1,6.5,97,북서,9.4,1016.8
2015-12-09,-,13.6,4.1,13.4,0.0,53,북서,6.8,1029.2
2015-12-08,-,16.2,1.8,16.2,0.0,38,남남서,6.5,1030.0
2015-12-07,-,16.8,2.3,16.8,0.0,38,남남서,5.0,1027.1
2015-12-06,-,9.5,-4.1,8.3,0.0,38,북서,8.6,1026.4
2015-12-05,-,9.8,-5.3,7.5,0.0,34,북서,16.6,1023.0
2015-12-04,-,9.4,-7.3,6.5,0.0,30,북서,21.6,1019.7
2015-12-03,-,9.1,-8.4,5.8,0.0,28,서북서,24.5,1012.4
2015-12-02,-,15.1,8.5,14.3,0.0,65,남동,13.7,1014.5
2015-12-01,-,17.0,2.1,17.0,0.0,37,남,5.0,1024.4
2015-11-30,-,15.9,-1.2,15.5,0.3,31,북서,11.9,1021.5
2015-11-29,-,14.0,-3.3,14.0,0.0,30,남남동,6.5,1026.1
2015-11-28,-,10.3,-4.1,8.4,0.0,36,북서,14.0,1029.4
2015-11-27,-,9.0,-7.2,6.4,0.0,31,북서,17.3,1022.7
2015-11-26,-,6.4,-10.8,2.2,0.0,28,서북서,25.9,1013.0
2015-11-25,-,8.8,5.1,6.8,0.2,78,북서,12.2,1017.0
2015-11-24,-,15.6,1.6,15.6,0.0,39,남남서,5.8,1022.8
2015-11-23,-,17.3,10.6,17.3,0.0,65,남동,6.8,1021.5
2015-11-22,-,18.3,6.7,18.3,0.0,47,동남동,7.6,1026.0
2015-11-21,-,14.4,6.4,13.9,0.0,59,서북서,10.1,1024.8
2015-11-20,-,19.3,3.8,19.3,0.1,36,북서,10.8,1022.0
2015-11-19,-,15.9,6.0,15.9,0.0,52,동남동,5.4,1022.0
2015-11-18,-,14.0,7.5,13.9,4.0,65,북서,6.8,1017.3
2015-11-17,-,17.8,16.4,17.8,0.1,92,서북서,4.7,1018.0
2015-11-16,-,19.7,9.8,19.7,0.0,53,남남동,11.2,1017.2
2015-11-15,-,19.5,7.8,19.5,0.0,47,북북서,7.6,1019.4
2015-11-14,-,18.9,15.3,18.9,0.0,80,서남서,4.7,1012.8
2015-11-13,-,13.2,12.0,13.0,8.5,93,북북서,6.5,1019.7
2015-11-12,-,18.6,6.7,18.3,0.0,46,남동,18.7,1028.9
2015-11-11,-,19.0,8.0,19.0,0.0,49,서북서,5.8,1027.5
2015-11-10,-,16.4,6.7,16.3,0.0,53,북서,10.1,1022.0
2015-11-09,-,18.5,11.5,18.5,3.5,64,북서,6.1,1015.1
2015-11-08,-,16.3,15.9,16.3,7.5,98,남동,4.3,1016.1
2015-11-07,-,15.9,15.5,15.9,5.5,98,서북서,5.0,1022.3
2015-11-06,-,21.5,6.9,21.5,0.0,39,동남동,3.6,1025.8
2015-11-05,-,23.0,4.4,23.0,0.0,30,서북서,6.1,1023.4
2015-11-04,-,22.2,5.9,22.2,0.0,35,남서,5.8,1027.6
2015-11-03,-,21.2,2.4,21.2,0.0,29,남,8.6,1028.3
2015-11-02,-,17.0,1.0,16.6,0.2,34,서북서,14.0,1020.7
2015-11-01,-,11.3,-1.1,10.6,0.0,42,서북서,7.6,1025.6
2015-10-31,-,14.8,-10.8,13.9,0.0,16,북서,14.4,1027.7
2015-10-30,-,16.4,-6.6,15.8,0.0,20,북서,15.5,1024.4
2015-10-29,-,19.4,3.5,19.4,0.0,35,북서,6.8,1021.3
2015-10-28,-,18.5,-4.9,18.4,0.0,20,북서,14.4,1019.3
2015-10-27,-,20.2,11.6,20.2,6.0,58,북서,13.3,1007.3
2015-10-26,-,20.0,4.8,20.0,0.0,37,남동,11.2,1020.7
2015-10-25,-,21.0,2.2,21.0,0.0,29,남동,16.9,1024.2
2015-10-24,-,24.0,9.9,24.0,0.0,41,북서,13.3,1016.2
2015-10-23,-,24.4,9.1,24.4,0.0,38,서,6.5,1018.2
2015-10-22,-,21.7,11.1,21.7,0.0,51,동,5.0,1021.7
2015-10-21,-,25.5,12.6,25.5,0.0,45,서,7.6,1017.6
2015-10-20,-,27.1,8.0,27.1,0.0,30,남동,8.3,1016.0
2015-10-19,-,26.8,8.7,26.8,0.0,32,남동,10.8,1016.5
2015-10-18,-,26.3,6.8,26.3,0.0,29,서북서,9.4,1018.6
2015-10-17,-,26.7,7.6,26.7,0.0,30,남남동,10.4,1019.5
2015-10-16,-,23.7,8.9,23.7,0.0,39,북서,5.0,1018.4
2015-10-15,-,24.9,9.5,24.9,0.0,38,남동,12.2,1019.3
2015-10-14,-,24.6,3.8,24.6,0.0,26,서북서,13.0,1019.4
2015-10-13,-,22.2,1.2,22.2,0.0,25,서북서,10.8,1020.0
2015-10-12,-,20.7,2.0,20.7,0.0,29,북서,14.8,1016.2
2015-10-11,-,18.5,0.5,18.4,0.0,30,서,15.1,1013.4
2015-10-10,-,22.2,4.2,22.2,0.0,31,서남서,14.4,1010.2
2015-10-09,-,24.9,5.1,24.9,0.0,28,서북서,8.6,1009.6
